name,problem,method,k,d4_time_s,d4_status,d4_result,model_count,kissat_time_s,kissat_status,kissat_result,d4_timeout,kissat_timeout,model_count_plus1,d4_speedup_vs_method_k0,kissat_speedup_vs_method_k0,models_ratio_vs_method_k0,tool_time_s,tool_runs,amortized_tool_time_s,total_d4_time_s,total_kissat_time_s,tool_share_total_d4,tool_share_total_kissat,d4_net_speedup_vs_method_k0,kissat_net_speedup_vs_method_k0
php_pig40_hol10_satsuma_k400,php_pig40_hol10,satsuma,400,0.034,s,unsat,0.0,0.017,s,unsat,False,False,1.0,10629.55882352941,11.470588235294118,,0.01586151123046875,1,0.01586151123046875,0.04986151123046875,0.03286151123046875,0.3181113215191981,0.4826774739368094,7248.175819010417,5.933993681313068
queens_n10_dihedral_gen_k0,queens_n10,dihedral_gen,0,0.758,s,sat,724.0,0.029,s,sat,False,False,725.0,1.0,1.0,1.0,0.0,1,0.0,0.758,0.029,0.0,0.0,1.0,1.0
queens_n10_dihedral_gen_k20,queens_n10,dihedral_gen,20,0.439,s,sat,255.0,0.038,s,sat,False,False,256.0,1.7266514806378133,0.7631578947368421,0.35220994475138123,0.0,1,0.0,0.439,0.038,0.0,0.0,1.7266514806378133,0.7631578947368421
queens_n10_dihedral_gen_k40,queens_n10,dihedral_gen,40,0.453,s,sat,251.0,0.044,s,sat,False,False,252.0,1.673289183222958,0.6590909090909092,0.34668508287292815,0.0,1,0.0,0.453,0.044,0.0,0.0,1.673289183222958,0.6590909090909092
queens_n10_dihedral_gen_k60,queens_n10,dihedral_gen,60,0.502,s,sat,251.0,0.031,s,sat,False,False,252.0,1.5099601593625498,0.935483870967742,0.34668508287292815,0.0,1,0.0,0.502,0.031,0.0,0.0,1.5099601593625498,0.935483870967742
queens_n10_dihedral_gen_k80,queens_n10,dihedral_gen,80,0.42,s,sat,251.0,0.029,s,sat,False,False,252.0,1.8047619047619048,1.0,0.34668508287292815,0.0,1,0.0,0.42,0.029,0.0,0.0,1.8047619047619048,1.0
queens_n10_dihedral_gen_k100,queens_n10,dihedral_gen,100,0.628,s,sat,251.0,0.045,s,sat,False,False,252.0,1.2070063694267517,0.6444444444444445,0.34668508287292815,0.00922846794128418,1,0.00922846794128418,0.6372284679412842,0.05422846794128418,0.01448219658343091,0.17017755233793982,1.18952626590726,0.5347744662711055
queens_n10_satsuma_k0,queens_n10,satsuma,0,0.728,s,sat,724.0,0.026,s,sat,False,False,725.0,1.0,1.0,1.0,0.0,1,0.0,0.728,0.026,0.0,0.0,1.0,1.0
queens_n10_satsuma_k20,queens_n10,satsuma,20,0.563,s,sat,389.0,0.036,s,sat,False,False,390.0,1.2930728241563056,0.7222222222222222,0.537292817679558,0.01799178123474121,1,0.01799178123474121,0.5809917812347412,0.05399178123474121,0.030967359291218438,0.33323185165012364,1.2530297734209468,0.4815547738082441
queens_n10_satsuma_k40,queens_n10,satsuma,40,0.728,s,sat,382.0,0.043,s,sat,False,False,383.0,1.0,0.6046511627906977,0.5276243093922652,0.0,1,0.0,0.728,0.043,0.0,0.0,1.0,0.6046511627906977
queens_n10_satsuma_k60,queens_n10,satsuma,60,0.263,s,sat,150.0,0.045,s,sat,False,False,151.0,2.768060836501901,0.5777777777777777,0.20718232044198895,0.0,1,0.0,0.263,0.045,0.0,0.0,2.768060836501901,0.5777777777777777
queens_n10_satsuma_k80,queens_n10,satsuma,80,0.263,s,sat,124.0,0.031,s,sat,False,False,125.0,2.768060836501901,0.8387096774193548,0.1712707182320442,0.0,1,0.0,0.263,0.031,0.0,0.0,2.768060836501901,0.8387096774193548
queens_n10_satsuma_k100,queens_n10,satsuma,100,0.454,s,sat,124.0,0.032,s,sat,False,False,125.0,1.6035242290748897,0.8125,0.1712707182320442,0.0,1,0.0,0.454,0.032,0.0,0.0,1.6035242290748897,0.8125
queens_n11_dihedral_gen_k0,queens_n11,dihedral_gen,0,2.706,s,sat,2680.0,0.04,s,sat,False,False,2681.0,1.0,1.0,1.0,0.0,1,0.0,2.706,0.04,0.0,0.0,1.0,1.0
queens_n11_dihedral_gen_k24,queens_n11,dihedral_gen,24,1.641,s,sat,969.0,0.036,s,sat,False,False,970.0,1.6489945155393053,1.1111111111111112,0.36156716417910445,0.0,1,0.0,1.641,0.036,0.0,0.0,1.6489945155393053,1.1111111111111112
queens_n11_dihedral_gen_k48,queens_n11,dihedral_gen,48,1.608,s,sat,964.0,0.03,s,sat,False,False,965.0,1.6828358208955223,1.3333333333333335,0.3597014925373134,0.004009723663330078,1,0.004009723663330078,1.6120097236633302,0.03400972366333008,0.002487406623216817,0.11789933088028696,1.6786499239288402,1.1761342254929508
queens_n11_dihedral_gen_k72,queens_n11,dihedral_gen,72,2.231,s,sat,964.0,0.045,s,sat,False,False,965.0,1.2129090094128194,0.888888888888889,0.3597014925373134,0.006009101867675781,1,0.006009101867675781,2.2370091018676757,0.05100910186767578,0.002686221465374813,0.11780450248397178,1.2096508671961883,0.7841737755698029
queens_n11_dihedral_gen_k96,queens_n11,dihedral_gen,96,2.485,s,sat,964.0,0.044,s,sat,False,False,965.0,1.088933601609658,0.9090909090909092,0.3597014925373134,0.008014440536499023,1,0.008014440536499023,2.493014440536499,0.05201444053649902,0.003214758970579532,0.15408106775415983,1.0854329425455178,0.769017211132582
queens_n11_dihedral_gen_k120,queens_n11,dihedral_gen,120,1.729,s,sat,964.0,0.037,s,sat,False,False,965.0,1.5650665124349334,1.0810810810810811,0.3597014925373134,0.011496543884277344,1,0.011496543884277344,1.7404965438842774,0.04849654388427734,0.006605324167217495,0.2370590347986538,1.554728740777044,0.8248010434609149
queens_n11_satsuma_k0,queens_n11,satsuma,0,2.331,s,sat,2680.0,0.024,s,sat,False,False,2681.0,1.0,1.0,1.0,0.0,1,0.0,2.331,0.024,0.0,0.0,1.0,1.0
queens_n11_satsuma_k24,queens_n11,satsuma,24,2.343,s,sat,1385.0,0.049,s,sat,False,False,1386.0,0.9948783610755442,0.4897959183673469,0.5167910447761194,0.015865802764892578,1,0.015865802764892578,2.3588658027648925,0.06486580276489258,0.006726030258396144,0.24459425596563575,0.9881867791155265,0.36999465013928046
queens_n11_satsuma_k48,queens_n11,satsuma,48,2.656,s,sat,1366.0,0.046,s,sat,False,False,1367.0,0.8776355421686747,0.5217391304347826,0.5097014925373134,0.0,1,0.0,2.656,0.046,0.0,0.0,0.8776355421686747,0.5217391304347826
queens_n11_satsuma_k72,queens_n11,satsuma,72,2.109,s,sat,941.0,0.047,s,sat,False,False,942.0,1.1052631578947367,0.5106382978723404,0.3511194029850746,0.0005075931549072266,1,0.0005075931549072266,2.109507593154907,0.04750759315490723,0.00024062162968946116,0.01068446370777248,1.1049972076724486,0.5051824015109248
queens_n11_satsuma_k96,queens_n11,satsuma,96,1.802,s,sat,683.0,0.034,s,sat,False,False,684.0,1.2935627081021086,0.7058823529411764,0.2548507462686567,0.004018545150756836,1,0.004018545150756836,1.8060185451507569,0.03801854515075684,0.0022250852083146185,0.10569960357036015,1.2906844208542834,0.631270868067981
queens_n11_satsuma_k120,queens_n11,satsuma,120,1.905,s,sat,679.0,0.03,s,sat,False,False,680.0,1.2236220472440944,0.8,0.2533582089552239,0.0039463043212890625,1,0.0039463043212890625,1.908946304321289,0.03394630432128906,0.0020672683733197724,0.11625136815892445,1.22109249208493,0.7069989054728605
queens_n12_dihedral_gen_k0,queens_n12,dihedral_gen,0,4.634,s,sat,14200.0,0.045,s,sat,False,False,14201.0,1.0,1.0,1.0,0.0,1,0.0,4.634,0.045,0.0,0.0,1.0,1.0
queens_n12_dihedral_gen_k28,queens_n12,dihedral_gen,28,5.179,s,sat,5193.0,0.006,s,sat,False,False,5194.0,0.8947673296003089,7.5,0.36570422535211267,0.0,1,0.0,5.179,0.006,0.0,0.0,0.8947673296003089,7.5
queens_n12_dihedral_gen_k56,queens_n12,dihedral_gen,56,7.587,s,sat,5174.0,0.007,s,sat,False,False,5175.0,0.6107816001054436,6.428571428571428,0.3643661971830986,0.0,1,0.0,7.587,0.007,0.0,0.0,0.6107816001054436,6.428571428571428
queens_n12_dihedral_gen_k84,queens_n12,dihedral_gen,84,5.678,s,sat,5173.0,0.006,s,sat,False,False,5174.0,0.8161324410003523,7.5,0.3642957746478873,0.0,1,0.0,5.678,0.006,0.0,0.0,0.8161324410003523,7.5
queens_n12_dihedral_gen_k112,queens_n12,dihedral_gen,112,7.063,s,sat,5173.0,0.008,s,sat,False,False,5174.0,0.6560951437066403,5.625,0.3642957746478873,0.015657663345336914,1,0.015657663345336914,7.078657663345337,0.023657663345336914,0.0022119537474478155,0.6618431886859674,0.654643891594836,1.9021320636414332
queens_n12_dihedral_gen_k140,queens_n12,dihedral_gen,140,7.731,s,sat,5173.0,0.007,s,sat,False,False,5174.0,0.5994049928857845,6.428571428571428,0.3642957746478873,0.03150177001953125,1,0.03150177001953125,7.762501770019531,0.03850177001953125,0.004058198110974729,0.8181901768035852,0.5969724886759467,1.1687774348340951
queens_n12_satsuma_k0,queens_n12,satsuma,0,4.093,s,sat,14200.0,0.029,s,sat,False,False,14201.0,1.0,1.0,1.0,0.0,1,0.0,4.093,0.029,0.0,0.0,1.0,1.0
queens_n12_satsuma_k28,queens_n12,satsuma,28,4.943,s,sat,12229.0,0.028,s,sat,False,False,12230.0,0.8280396520331783,1.0357142857142858,0.8611971830985915,0.015737295150756836,1,0.015737295150756836,4.9587372951507565,0.04373729515075683,0.003173649704360551,0.359814092218378,0.8254117442363044,0.6630496902023943
queens_n12_satsuma_k56,queens_n12,satsuma,56,3.756,s,sat,11350.0,0.028,s,sat,False,False,11351.0,1.0897231096911608,1.0357142857142858,0.7992957746478874,0.0,1,0.0,3.756,0.028,0.0,0.0,1.0897231096911608,1.0357142857142858
queens_n12_satsuma_k84,queens_n12,satsuma,84,5.349,s,sat,10366.0,0.046,s,sat,False,False,10367.0,0.7651897550944101,0.6304347826086957,0.73,0.0,1,0.0,5.349,0.046,0.0,0.0,0.7651897550944101,0.6304347826086957
queens_n12_satsuma_k112,queens_n12,satsuma,112,5.679,s,sat,8769.0,0.046,s,sat,False,False,8770.0,0.7207254798379996,0.6304347826086957,0.6175352112676057,0.0,1,0.0,5.679,0.046,0.0,0.0,0.7207254798379996,0.6304347826086957
queens_n12_satsuma_k140,queens_n12,satsuma,140,3.293,s,sat,7299.0,0.031,s,sat,False,False,7300.0,1.2429395687822653,0.935483870967742,0.5140140845070422,0.0,1,0.0,3.293,0.031,0.0,0.0,1.2429395687822653,0.935483870967742
queens_n13_dihedral_gen_k0,queens_n13,dihedral_gen,0,16.515,s,sat,73712.0,0.029,s,sat,False,False,73713.0,1.0,1.0,1.0,0.0,1,0.0,16.515,0.029,0.0,0.0,1.0,1.0
queens_n13_dihedral_gen_k33,queens_n13,dihedral_gen,33,17.965,s,sat,26834.0,0.048,s,sat,False,False,26835.0,0.9192875034789869,0.6041666666666666,0.3640384197959627,0.0020046234130859375,1,0.0020046234130859375,17.967004623413086,0.05000462341308594,0.00011157248829744727,0.040088761323644695,0.919184936284763,0.5799463733669646
queens_n13_dihedral_gen_k66,queens_n13,dihedral_gen,66,20.747,s,sat,26769.0,0.035,s,sat,False,False,26770.0,0.7960187014990119,0.8285714285714285,0.3631566095072715,0.0,1,0.0,20.747,0.035,0.0,0.0,0.7960187014990119,0.8285714285714285
queens_n13_dihedral_gen_k99,queens_n13,dihedral_gen,99,20.325,s,sat,26769.0,0.055,s,sat,False,False,26770.0,0.8125461254612547,0.5272727272727273,0.3631566095072715,0.0,1,0.0,20.325,0.055,0.0,0.0,0.8125461254612547,0.5272727272727273
queens_n13_dihedral_gen_k132,queens_n13,dihedral_gen,132,21.763,s,sat,26769.0,0.061,s,sat,False,False,26770.0,0.7588567752607637,0.4754098360655738,0.3631566095072715,0.031949758529663086,1,0.031949758529663086,21.794949758529665,0.09294975852966308,0.001465924853401382,0.3437314849986076,0.7577443482537368,0.31199650713180954
queens_n13_dihedral_gen_k165,queens_n13,dihedral_gen,165,15.307,s,sat,26769.0,0.055,s,sat,False,False,26770.0,1.078918142026524,0.5272727272727273,0.3631566095072715,0.032169342041015625,1,0.032169342041015625,15.339169342041016,0.08716934204101562,0.0020972023532491494,0.36904422228951833,1.0766554323601025,0.3326857737018904
queens_n13_satsuma_k0,queens_n13,satsuma,0,21.952,s,sat,73712.0,0.028,s,sat,False,False,73713.0,1.0,1.0,1.0,0.0,1,0.0,21.952,0.028,0.0,0.0,1.0,1.0
queens_n13_satsuma_k33,queens_n13,satsuma,33,20.937,s,sat,57010.0,0.052,s,sat,False,False,57011.0,1.0484787696422602,0.5384615384615385,0.7734154547427827,0.0,1,0.0,20.937,0.052,0.0,0.0,1.0484787696422602,0.5384615384615385
queens_n13_satsuma_k66,queens_n13,satsuma,66,20.079,s,sat,53692.0,0.045,s,sat,False,False,53693.0,1.0932815379251954,0.6222222222222222,0.7284024310831344,0.0,1,0.0,20.079,0.045,0.0,0.0,1.0932815379251954,0.6222222222222222
queens_n13_satsuma_k99,queens_n13,satsuma,99,10.625,s,sat,17484.0,0.042,s,sat,False,False,17485.0,2.066070588235294,0.6666666666666666,0.23719340134577815,0.0,1,0.0,10.625,0.042,0.0,0.0,2.066070588235294,0.6666666666666666
queens_n13_satsuma_k132,queens_n13,satsuma,132,11.182,s,sat,13876.0,0.053,s,sat,False,False,13877.0,1.9631550706492578,0.5283018867924528,0.18824614716735402,0.0,1,0.0,11.182,0.053,0.0,0.0,1.9631550706492578,0.5283018867924528
queens_n13_satsuma_k165,queens_n13,satsuma,165,8.781,s,sat,13869.0,0.051,s,sat,False,False,13870.0,2.499943058877121,0.5490196078431373,0.18815118298241806,0.0,1,0.0,8.781,0.051,0.0,0.0,2.499943058877121,0.5490196078431373
queens_n14_dihedral_gen_k0,queens_n14,dihedral_gen,0,201.898,s,sat,365596.0,0.033,s,sat,False,False,365597.0,1.0,1.0,1.0,0.0,1,0.0,201.898,0.033,0.0,0.0,1.0,1.0
queens_n14_dihedral_gen_k39,queens_n14,dihedral_gen,39,66.047,s,sat,132810.0,0.046,s,sat,False,False,132811.0,3.0568837343104156,0.7173913043478262,0.36326983883849934,0.0,1,0.0,66.047,0.046,0.0,0.0,3.0568837343104156,0.7173913043478262
queens_n14_dihedral_gen_k78,queens_n14,dihedral_gen,78,74.935,s,sat,132706.0,0.056,s,sat,False,False,132707.0,2.694308400613865,0.5892857142857143,0.36298537183120166,0.0,1,0.0,74.935,0.056,0.0,0.0,2.694308400613865,0.5892857142857143
queens_n14_dihedral_gen_k117,queens_n14,dihedral_gen,117,84.095,s,sat,132706.0,0.037,s,sat,False,False,132707.0,2.4008323919376897,0.891891891891892,0.36298537183120166,0.0,1,0.0,84.095,0.037,0.0,0.0,2.4008323919376897,0.891891891891892
queens_n14_dihedral_gen_k156,queens_n14,dihedral_gen,156,92.705,s,sat,132706.0,0.06,s,sat,False,False,132707.0,2.177854484655628,0.55,0.36298537183120166,0.015651226043701172,1,0.015651226043701172,92.7206512260437,0.07565122604370117,0.00016879978555742715,0.20688661456273008,2.177486863285643,0.4362123619904985
queens_n14_dihedral_gen_k195,queens_n14,dihedral_gen,195,90.375,s,sat,132706.0,0.061,s,sat,False,False,132707.0,2.234002766251729,0.5409836065573771,0.36298537183120166,0.047049522399902344,1,0.047049522399902344,90.4220495223999,0.10804952239990234,0.0005203324039701947,0.43544405708492856,2.232840342221889,0.30541551010159607
queens_n14_satsuma_k0,queens_n14,satsuma,0,155.235,s,sat,365596.0,0.047,s,sat,False,False,365597.0,1.0,1.0,1.0,0.0,1,0.0,155.235,0.047,0.0,0.0,1.0,1.0
queens_n14_satsuma_k39,queens_n14,satsuma,39,121.885,s,sat,300038.0,0.049,s,sat,False,False,300039.0,1.2736185748861633,0.9591836734693877,0.820681845534415,0.0,1,0.0,121.885,0.049,0.0,0.0,1.2736185748861633,0.9591836734693877
queens_n14_satsuma_k78,queens_n14,satsuma,78,131.482,s,sat,272914.0,0.029,s,sat,False,False,272915.0,1.1806559072724785,1.6206896551724137,0.7464906618234335,0.0,1,0.0,131.482,0.029,0.0,0.0,1.1806559072724785,1.6206896551724137
queens_n14_satsuma_k117,queens_n14,satsuma,117,110.686,s,sat,236479.0,0.049,s,sat,False,False,236480.0,1.4024808918923803,0.9591836734693877,0.6468314751802536,0.0,1,0.0,110.686,0.049,0.0,0.0,1.4024808918923803,0.9591836734693877
queens_n14_satsuma_k156,queens_n14,satsuma,156,76.664,s,sat,182964.0,0.03,s,sat,False,False,182965.0,2.0248747782531566,1.5666666666666667,0.500454053107802,0.0,1,0.0,76.664,0.03,0.0,0.0,2.0248747782531566,1.5666666666666667
queens_n14_satsuma_k195,queens_n14,satsuma,195,81.598,s,sat,159460.0,0.052,s,sat,False,False,159461.0,1.9024363342238781,0.9038461538461539,0.43616450945852797,0.0,1,0.0,81.598,0.052,0.0,0.0,1.9024363342238781,0.9038461538461539
rcsums_rc10_rcrand2_satsuma_k0,rcsums_rc10_rcrand2,satsuma,0,1.627,s,sat,3106080.0,0.005,s,sat,False,False,3106081.0,1.0,1.0,1.0,0.0,1,0.0,1.627,0.005,0.0,0.0,1.0,1.0
rcsums_rc10_rcrand2_satsuma_k22,rcsums_rc10_rcrand2,satsuma,22,2.345,s,sat,535302.0,0.005,s,sat,False,False,535303.0,0.6938166311300639,1.0,0.17234005563282337,0.00654149055480957,1,0.00654149055480957,2.3515414905548098,0.011541490554809571,0.0027817882784905517,0.5667803932035104,0.6918865801581645,0.4332196067964895
rcsums_rc10_rcrand2_satsuma_k44,rcsums_rc10_rcrand2,satsuma,44,2.046,s,sat,345937.0,0.003,s,sat,False,False,345938.0,0.7952101661779082,1.6666666666666667,0.11137414361510328,0.0,1,0.0,2.046,0.003,0.0,0.0,0.7952101661779082,1.6666666666666667
rcsums_rc10_rcrand2_satsuma_k66,rcsums_rc10_rcrand2,satsuma,66,1.669,s,sat,155772.0,0.005,s,sat,False,False,155773.0,0.9748352306770521,1.0,0.050150672229949005,0.0,1,0.0,1.669,0.005,0.0,0.0,0.9748352306770521,1.0
rcsums_rc10_rcrand2_satsuma_k88,rcsums_rc10_rcrand2,satsuma,88,1.577,s,sat,137739.0,0.006,s,sat,False,False,137740.0,1.031705770450222,0.8333333333333334,0.04434496213877299,0.0,1,0.0,1.577,0.006,0.0,0.0,1.031705770450222,0.8333333333333334
rcsums_rc10_rcrand2_satsuma_k110,rcsums_rc10_rcrand2,satsuma,110,1.412,s,sat,117495.0,0.007,s,sat,False,False,117496.0,1.1522662889518414,0.7142857142857143,0.037827422345850716,0.0,1,0.0,1.412,0.007,0.0,0.0,1.1522662889518414,0.7142857142857143
rcsums_rc10_rcrand2_sums_neighbors_k0,rcsums_rc10_rcrand2,sums_neighbors,0,1.422,s,sat,3106080.0,0.005,s,sat,False,False,3106081.0,1.0,1.0,1.0,0.0,1,0.0,1.422,0.005,0.0,0.0,1.0,1.0
rcsums_rc10_rcrand2_sums_neighbors_k22,rcsums_rc10_rcrand2,sums_neighbors,22,1.143,s,sat,237828.0,0.005,s,sat,False,False,237829.0,1.2440944881889764,1.0,0.07656853654767425,0.005011081695556641,1,0.005011081695556641,1.1480110816955567,0.010011081695556642,0.00436501160612101,0.5005534714376348,1.2386640013089203,0.49944652856236504
rcsums_rc10_rcrand2_sums_neighbors_k44,rcsums_rc10_rcrand2,sums_neighbors,44,0.168,s,sat,11679.0,0.005,s,sat,False,False,11680.0,8.464285714285714,1.0,0.0037600448153299335,0.015950679779052734,1,0.015950679779052734,0.18395067977905274,0.020950679779052735,0.08671171967514037,0.761344259340015,7.730332944178275,0.23865574065998493
rcsums_rc10_rcrand2_sums_neighbors_k66,rcsums_rc10_rcrand2,sums_neighbors,66,0.086,s,sat,370.0,0.004,s,sat,False,False,371.0,16.53488372093023,1.25,0.00011912120743831453,0.03173685073852539,1,0.03173685073852539,0.11773685073852538,0.035736850738525394,0.26955749656501204,0.888070719234141,12.077781859122709,0.1399116009573236
rcsums_rc10_rcrand2_sums_neighbors_k88,rcsums_rc10_rcrand2,sums_neighbors,88,0.081,s,sat,99.0,0.004,s,sat,False,False,100.0,17.555555555555554,1.25,3.187297171998145e-05,0.03142809867858887,1,0.03142809867858887,0.11242809867858887,0.03542809867858887,0.27953953725070085,0.8870952676210812,12.648083679376583,0.1411309154736484
rcsums_rc10_rcrand2_sums_neighbors_k110,rcsums_rc10_rcrand2,sums_neighbors,110,0.114,s,sat,87.0,0.007,s,sat,False,False,88.0,12.473684210526315,0.7142857142857143,2.8009581208468552e-05,0.04292106628417969,1,0.04292106628417969,0.15692106628417968,0.04992106628417969,0.27352010345412026,0.8597786361342536,9.061880814809133,0.10015811704696165
rcsums_rc10_rcrand5_satsuma_k0,rcsums_rc10_rcrand5,satsuma,0,7672.8,n,,,0.008,s,sat,True,False,,1.0,1.0,,0.0,1,0.0,7672.8,0.008,0.0,0.0,1.0,1.0
rcsums_rc10_rcrand5_satsuma_k22,rcsums_rc10_rcrand5,satsuma,22,2752.79,n,,,0.007,s,sat,True,False,,2.7872812673687424,1.1428571428571428,,0.005885601043701172,1,0.005885601043701172,2752.7958856010437,0.012885601043701171,2.1380448417867763e-06,0.45675797533543944,2.787275308036406,0.6208480281880693
rcsums_rc10_rcrand5_satsuma_k44,rcsums_rc10_rcrand5,satsuma,44,2685.79,n,,,0.007,s,sat,True,False,,2.856813079205746,1.1428571428571428,,0.0,1,0.0,2685.79,0.007,0.0,0.0,2.856813079205746,1.1428571428571428
rcsums_rc10_rcrand5_satsuma_k66,rcsums_rc10_rcrand5,satsuma,66,2892.4,n,,,0.007,s,sat,True,False,,2.65274512515558,1.1428571428571428,,0.0,1,0.0,2892.4,0.007,0.0,0.0,2.65274512515558,1.1428571428571428
rcsums_rc10_rcrand5_satsuma_k88,rcsums_rc10_rcrand5,satsuma,88,3353.48,n,,,0.005,s,sat,True,False,,2.288011259944893,1.6,,0.0,1,0.0,3353.48,0.005,0.0,0.0,2.288011259944893,1.6
rcsums_rc10_rcrand5_satsuma_k110,rcsums_rc10_rcrand5,satsuma,110,3373.29,n,,,0.004,s,sat,True,False,,2.2745746733900734,2.0,,0.0,1,0.0,3373.29,0.004,0.0,0.0,2.2745746733900734,2.0
rcsums_rc10_rcrand5_sums_neighbors_k0,rcsums_rc10_rcrand5,sums_neighbors,0,6793.3,n,,,0.01,s,sat,True,False,,1.0,1.0,,0.0,1,0.0,6793.3,0.01,0.0,0.0,1.0,1.0
rcsums_rc10_rcrand5_sums_neighbors_k22,rcsums_rc10_rcrand5,sums_neighbors,22,4659.35,n,,,0.008,s,sat,True,False,,1.4579930677025765,1.25,,0.0,1,0.0,4659.35,0.008,0.0,0.0,1.4579930677025765,1.25
rcsums_rc10_rcrand5_sums_neighbors_k44,rcsums_rc10_rcrand5,sums_neighbors,44,6429.4,n,,,0.009,s,sat,True,False,,1.0565993716365447,1.1111111111111112,,0.0,1,0.0,6429.4,0.009,0.0,0.0,1.0565993716365447,1.1111111111111112
rcsums_rc10_rcrand5_sums_neighbors_k66,rcsums_rc10_rcrand5,sums_neighbors,66,4492.69,n,,,0.01,s,sat,True,False,,1.512078509756961,1.0,,0.015879392623901367,1,0.015879392623901367,4492.7058793926235,0.02587939262390137,3.534483015400093e-06,0.6135921678948398,1.5120731653411503,0.38640783210516016
rcsums_rc10_rcrand5_sums_neighbors_k88,rcsums_rc10_rcrand5,sums_neighbors,88,5998.71,n,,,0.011,s,sat,True,False,,1.1324601455979701,0.9090909090909092,,0.015973329544067383,1,0.015973329544067383,5998.725973329544,0.026973329544067382,2.662787000954057e-06,0.5921897598133419,1.1324571300978155,0.370736581987871
rcsums_rc10_rcrand5_sums_neighbors_k110,rcsums_rc10_rcrand5,sums_neighbors,110,5601.33,n,,,0.004,s,sat,True,False,,1.2128012454184989,2.5,,0.03173017501831055,1,0.03173017501831055,5601.361730175018,0.03573017501831055,5.664725212688436e-06,0.8880498066983962,1.212794375232706,0.2798754832540094
rcsums_rc12_rcrand2_satsuma_k0,rcsums_rc12_rcrand2,satsuma,0,114.168,s,sat,39954600.0,0.006,s,sat,False,False,39954601.0,1.0,1.0,1.0,0.0,1,0.0,114.168,0.006,0.0,0.0,1.0,1.0
rcsums_rc12_rcrand2_satsuma_k31,rcsums_rc12_rcrand2,satsuma,31,62.47,s,sat,9512642.0,0.007,s,sat,False,False,9512643.0,1.8275652313110293,0.8571428571428571,0.23808627792544537,0.007073879241943359,1,0.007073879241943359,62.47707387924194,0.014073879241943359,0.00011322360031803061,0.5026246936140812,1.8273583077957243,0.4263216911879304
rcsums_rc12_rcrand2_satsuma_k62,rcsums_rc12_rcrand2,satsuma,62,29.375,s,sat,6773584.0,0.006,s,sat,False,False,6773585.0,3.8865702127659576,1.0,0.16953201884138497,0.0,1,0.0,29.375,0.006,0.0,0.0,3.8865702127659576,1.0
rcsums_rc12_rcrand2_satsuma_k93,rcsums_rc12_rcrand2,satsuma,93,27.578,s,sat,5912434.0,0.006,s,sat,False,False,5912435.0,4.139821596925086,1.0,0.1479788059447473,0.0,1,0.0,27.578,0.006,0.0,0.0,4.139821596925086,1.0
rcsums_rc12_rcrand2_satsuma_k124,rcsums_rc12_rcrand2,satsuma,124,30.323,s,sat,4725433.0,0.005,s,sat,False,False,4725434.0,3.7650628235992483,1.2,0.118270061519825,0.0,1,0.0,30.323,0.005,0.0,0.0,3.7650628235992483,1.2
rcsums_rc12_rcrand2_satsuma_k155,rcsums_rc12_rcrand2,satsuma,155,41.746,s,sat,4705432.0,0.006,s,sat,False,False,4705433.0,2.7348248934029606,1.0,0.11776946834657336,0.015986919403076172,1,0.015986919403076172,41.76198691940308,0.02198691940307617,0.00038281031584846536,0.7271104746415479,2.7337779742217267,0.27288952535845223
rcsums_rc12_rcrand2_sums_neighbors_k0,rcsums_rc12_rcrand2,sums_neighbors,0,186.307,s,sat,39954600.0,0.007,s,sat,False,False,39954601.0,1.0,1.0,1.0,0.0,1,0.0,186.307,0.007,0.0,0.0,1.0,1.0
rcsums_rc12_rcrand2_sums_neighbors_k31,rcsums_rc12_rcrand2,sums_neighbors,31,0.907,s,sat,1280520.0,0.005,s,sat,False,False,1280521.0,205.41014332965818,1.4,0.03204937604180745,0.01612377166748047,1,0.01612377166748047,0.9231237716674805,0.02112377166748047,0.017466532833788222,0.7632998463197092,201.82234031679758,0.3313802151524071
rcsums_rc12_rcrand2_sums_neighbors_k62,rcsums_rc12_rcrand2,sums_neighbors,62,0.24,s,sat,17640.0,0.009,s,sat,False,False,17641.0,776.2791666666667,0.7777777777777779,0.0004415011037527594,0.015902996063232422,1,0.015902996063232422,0.2559029960632324,0.024902996063232423,0.06214462631497627,0.6385977021741618,728.0375879380655,0.281090676086763
rcsums_rc12_rcrand2_sums_neighbors_k93,rcsums_rc12_rcrand2,sums_neighbors,93,0.148,s,sat,3124.0,0.008,s,sat,False,False,3125.0,1258.831081081081,0.875,7.818874422469503e-05,0.042914390563964844,1,0.042914390563964844,0.19091439056396484,0.050914390563964844,0.22478342484919495,0.8428734997829459,975.866719369061,0.13748568768992236
rcsums_rc12_rcrand2_sums_neighbors_k124,rcsums_rc12_rcrand2,sums_neighbors,124,0.111,s,sat,131.0,0.005,s,sat,False,False,132.0,1678.4414414414414,1.4,3.2787213487308094e-06,0.06735110282897949,1,0.06735110282897949,0.17835110282897948,0.0723511028289795,0.3776321074591971,0.9308925530572935,1044.6080626630574,0.09675042571978905
rcsums_rc12_rcrand2_sums_neighbors_k155,rcsums_rc12_rcrand2,sums_neighbors,155,0.115,s,sat,131.0,0.007,s,sat,False,False,132.0,1620.0608695652172,1.0,3.2787213487308094e-06,0.07893562316894531,1,0.07893562316894531,0.1939356231689453,0.08593562316894532,0.40701972066360004,0.9185436755809829,960.6641469767537,0.08145632441901696
